"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000831","Advances in kidney transplant immunosuppression: Emerging biologics",2011,"Kumar, V. and Gaston, R. S.","30-32",40,1,"article","Dialysis and Transplantation."
"id_0000832","A role of proton transfer in peroxidase-catalyzed process elucidated by substrates docking calculations",2001,"Kulys, J. and Ziemys, A.",3,1,,"article","BMC Structural Biology"
"id_0000833","N-Aryl-N-hydroxy urethanes as peroxidase substrates",2001,"Kulys, J. and Deussen, H. J. and Krikstopaitis, K. and Schneider, P. and Ziemys, A.","295-304",132,2,"article","Monatshefte fur Chemie"
"id_0000834","Herbal complement inhibitors in the treatment of neuroinflammation: Future strategy for neuroprotection",2005,"Kulkarni, A. P. and Kella Way, L. A. and Kotwal, G. J.","413-429",1056,,"article","Annals of the New York Academy of Sciences."
"id_0000835","Newer therapeutic options for chronic inflammatory demyelinating polyradiculoneuropathy",2009,"Kuitwaard, K. and Van Doorn, P. A.","987-1001",69,8,"article","Drugs."
"id_0000836","Household transmission of haemolytic uraemic syndrome associated with escherichia coli o104:H4 in the Netherlands, May 2011",2011,"Kuiper, E. J. and Soonawala, D. and Vermont, C. and van Dissel, J. T.",,16,25,"article","Eurosurveillance."
"id_0000837","A rapid method for the discrimination of genes encoding classical Shiga toxin (Stx) 1 and its variants, Stx1c and Stx1d, in Escherichia coli",2004,"Kuczius, T. and Bielaszewska, M. and Friedrich, A. W. and Zhang, W. L.","515-521",48,7,"article","Molecular Nutrition & Food Research"
"id_0000838","Recurrent atypical hemolytic-uremic syndrome associated with pancreatitis",2010,"Kotwal, S. and Murali, K. M. and Snelling, P.","100-100",15,"Suppl 3","article","Nephrology.Conference: 12th Asian Pacific Congress of Nephrology in Conjunction with 4th Asian Forum of CKD Initiative 2010 and Korea-Japan HDF Forum 2010 Seoul South Korea."
"id_0000839","Novel, semi-automated, 60-min-assay to determine von Willebrand factor cleaving activity of ADAMTS-13",2006,"Kostousov, V. and Fehr, J. and Bombeli, T.","723-731",118,6,"article","Thrombosis Research"
"id_0000840","Complement activation during liver transplantation-special emphasis on patients with atypical hemolytic uremic syndrome",2011,"Koskinen, A. R. and Tukiainen, E. and Arola, J. and Nordin, A. and Hockerstedt, H. K. and Nilsson, B. and Isoniemi, H. and Jokiranta, T. S.","1885-1895",11,9,"article","American Journal of Transplantation"
"id_0000841","Complement activation during liver transplantation has relevance for patients with atypical hemolytic uremic syndrome",2010,"Koskinen, A. and Tukiainen, E. and Nordin, A. and Makisalo, H. and Hockerstedt, K. and Isoniemi, H. and Nilsson, B. and Jokiranta, T. S.","2205-2205",47,13,"article","Molecular Immunology"
"id_0000842","Profiles of complement activation during liver reperfusion in patients with atypical hemolytic uremic syndrome or other indications for liver transplantation",2009,"Koskinen, A. and Tukiainen, E. and Nordin, A. and Makisalo, H. and Hockerstedt, K. and Isoniemi, H. and Jokiranta, T. S.","2855-2855",46,14,"article","Molecular Immunology"
"id_0000843","Fourth successful liver-kidney transplantation in aHUS-Indication that extensive preoperative plasma exchange is necessary",2008,"Koskinen, A. and Tukiainen, E. and Isoniemi, H. and Peltonen, S. and Jokiranta, T. S.","4130-4131",45,16,"article","Molecular Immunology"
"id_0000844","Combined liver-kidney transplantation is a possible treatment for patients with atypical hemolytic uremic syndrome associated with factor H mutations",2007,"Koskinen, A. and Jalanko, H. and Meri, S. and Peltonen, S. and Jokiranta, T. S.","3972-3972",44,16,"article","Molecular Immunology"
"id_0000845","Paroxysmal nocturnal hemoglobinuria - Consequences of a missing anchor. [German]",2006,"Korte, W. and Heijnen, I. A. F. M.","71-77",63,1,"article","Therapeutische Umschau."
"id_0000846","Objective evidence of a relationship between immunological dysfunction and poor indoor air quality",1999,"Kornberg, James P. and Rosenberg, Neil L. and Bradley, Mark E. and Dickerson, Bruce O. and Coe, Jeffrey and Spengler, John D.","175-182",1,2,"article","Environmental Epidemiology and Toxicology"
"id_0000847","Genetic testing in pediatric nephrology: Perspectives and limits. [German]",2010,"Konrad, M.","19-24",5,"SUPPL","article","Nephrologe."
"id_0000848","Plasma infusion therapy in atypical hemolytic uremic syndrome long term outcome",2006,"Kohli, R. and Gulati, S.","164-166",43,2,"article","Indian Pediatrics"
"id_0000849","Protein S and C4bBP mutational screening in atypical haemolyic uraemic syndrome patients",2011,"Koenderman, J. S. and Westra, D. and Volokhina, E. B. and Reitsma, P. H. and Van Den Heuvel, L. P.",,9,,"article","Journal of Thrombosis and Haemostasis.Conference: 23rd Congress of the International Society on Thrombosis and Haemostasis 57th Annual SSC Meeting Kyoto Japan."
"id_0000850","Life-threatening desquamating rash and hyperammonemia following administration of eculizumab for paroxysmal nocturnal hemoglobinuria",2008,"Knoll, B. M. and Letendre, L. and Steensma, D. P.","881-883",83,11,"article","American Journal of Hematology"
"id_0000851","Failure of prophylactic plasma exchanges (PEs) to prevent end-stage renal failure (ESRF) in MCP mutation-related atypical hemolytic uremic syndrome (aHUS)",2008,"Knobbe, I. and Bouts, A. and Groothooff, J. and Strain, L. and Goodship, T. and Davin, J. C.","1620-1620",23,9,"article","Pediatric Nephrology"
"id_0000852","Plasma therapy (PT) in atypical HUS (aHUS) related with complement (C) abnormalities: experience of a single centre with the same PT modality",2008,"Knobbe, I. and Bouts, A. and Groothoff, J. and Strain, L. and Goodship, T. and Davin, J. C.","1682-1682",23,9,"article","Pediatric Nephrology"
"id_0000853","Atypical courses of serum tumor markers",2002,"Klapdor, R. and Bahlo, M. and Fenner, C.","475-476",22,"1B","article","Anticancer Research"
"id_0000854","Atypical courses of serum tumor markers: 4 case reports",2003,"Klapdor, R. and Bahlo, M. and Babinski, A.","845-850",23,"2A","article","Anticancer Research"
"id_0000855","Thrombotic storm revisited: Preliminary diagnostic criteria suggested by the thrombotic storm study group",2011,"Kitchens, C. S. and Erkan, D. and Brando, L. R. and Hahn, S. and James, A. H. and Kulkarni, R. and Pericak-Vance, M. and Vance, J. and Ortel, T. L.","290-296",124,4,"article","American Journal of Medicine."
"id_0000856","Maintenance hemodialysis patients have high cumulative radiation exposure",2010,"Kinsella, Sinead M. and Coyle, Joe P. and Long, Eva B. and McWilliams, Sebastian R. and Maher, Michael M. and Clarkson, Michael R. and Eustace, Joseph A.","789-793",78,8,"article","Kidney International"
"id_0000857","Review: Pharmacologic treatment of warm autoimmune hemolytic anemia",2007,"King, K. E.","120-129",23,3,"article","Immunohematology."
"id_0000858","The use of the complement inhibitor eculizumab (Soliris[REGISTERED]) for treating Korean patients with paroxysmal nocturnal hemoglobinuria",2010,"Kim, J. S. and Lee, J. W. and Kim, B. K. and Lee, J. H. and Chung, J.","269-274",45,4,"article","The Korean journal of hematology"
"id_0000859","Plasma therapy for atypical haemolytic uraemic syndrome associated with heterozygous factor H mutations",2011,"Kim, J. J. and Goodship, T. H. and Tizard, J. and Inward, C.","2073-2076",26,11,"article","Pediatric Nephrology"
"id_0000860","Immunoadsorption for haemolytic uraemic syndrome",2011,"Kim, J. J.","1120-1122",378,9797,"article","The Lancet."
"id_0000861","Early Intensive Plasma Exchange (PEX) for Atypical Haemolytic Uraemic Syndrome (aHUS) May Slow Progression to End-Stage Renal Failure (ESRF)",2010,"Kim, J. and Goodship, T. and Tizard, J. and Inward, C.","1807-1807",25,9,"article","Pediatric Nephrology"
"id_0000862","Emerging drugs for the treatment of transplant rejection",2011,"Kihm, L. P. and Zeier, M. and Morath, C.","683-695",16,4,"article","Expert Opinion on Emerging Drugs."
"id_0000863","The effect of electrostatics on factor H function and related pathologies",2011,"Kieslich, C. A. and Vazquez, H. and Goodman, G. N. and de Victoria, A. L. and Morikis, D.","1047-1055",29,8,"article","Journal of Molecular Graphics & Modelling"
"id_0000864","Renal function and survival in 200 patients undergoing ECMO therapy",2013,"Kielstein, JT and Heiden, AM and Beutel, G and Gottlieb, J and Wiesner, O and Hafer, C and Hadem, J and Reising, A and Haverich, A and Kühn, C and Fischer, S","86-90",28,1,"article","Nephrol Dial Transplant"
"id_0000865","Current immunosuppressive treatment after kidney transplantation",2011,"Kho, M. and Cransberg, K. and Weimar, W. and Van, Gelder T.","1217-1231",12,8,"article","Expert Opinion on Pharmacotherapy."
"id_0000866","Thermal Mass Availability for Cooling Data Centers during Power Shutdown",2010,"Khankari, K.","205-217",116,"Pt 2","article","Ashrae Transactions."
"id_0000867","The development of atypical hemolytic uremic syndrome is not influenced by thrombophilia susceptibility factors",2005,"Kemp, E. J. and Strain, L. and Diaz-Torres, M. L. and Goodship, J. A. and Goodship, T. H.","2128-2130",3,9,"article","Journal of Thrombosis & Haemostasis"
"id_0000868","Long Term Treatment with Eculizumab In Paroxysmal Nocturnal Hemoglobinuria (PNH): Sustained Efficacy and Improved Survival",2010,"Kelly, Richard J. and Hill, Anita and Mitchell, Lindsay D. and Richards, Stephen John and Arnold, Louise M. and Valters, Gemma L. and Cullen, Matthew and Cohen, Dena R. and Gregory, Walter M. and Hillmen, Peter","280-281",116,21,"article","Blood"
"id_0000869","Eculizumab for patients with paroxysmal nocturnal hemoglobinuria (PNH) is effective during the maintenance of hemodialysis for end stage renal failure",2011,"Kelly, R. J. and Hill, A. and Arnold, L. M. and Khursigara, G. and Kanagasundaram, N. S. and Hillmen, P.","560-562",35,4,"article","Leukemia Research"
"id_0000870","Long-term treatment with eculizumab in paroxysmal nocturnal hemoglobinuria: sustained efficacy and improved survival",2011,"Kelly, R. J. and Hill, A. and Arnold, L. M. and Brooksbank, G. L. and Richards, S. J. and Cullen, M. and Mitchell, L. D. and Cohen, D. R. and Gregory, W. M. and Hillmen, P.","6786-6792",117,25,"article","Blood"
"id_0000871","The pathophysiology of paroxysmal nocturnal hemoglobinuria and treatment with eculizumab",2009,"Kelly, R. and Richards, S. and Hillmen, P. and Hill, A.","911-921",5,1,"article","Therapeutics and Clinical Risk Management."
"id_0000872","A spontaneous reduction of clone size in paroxysmal nocturnal haemoglobinuria patients treated with eculizumab for greater than 12 months",2010,"Kelly, R. and Richards, S. and Arnold, L. and Valters, G. and Cullen, M. and Hill, A. and Hillmen, P.",12,149,"Suppl. 1","article","British Journal of Haematology"
"id_0000873","Modification of the Eculizumab Dose to Successfully Manage Intravascular Breakthrough Hemolysis in Patients with Paroxysmal Nocturnal Hemoglobinuria",2008,"Kelly, Richard and Arnold, Louise and Richards, Stephen and Hill, Anita and vanBijnen, Sandra and Muus, Petra and Dorr, Donna and Brodsky, Robert and Khursigara, Gus and Rother, Russell P. and Hillmen, Peter","1180-1181",112,11,"article","Blood"
"id_0000874","The management of pregnancy in paroxysmal nocturnal haemoglobinuria on long term eculizumab",2010,"Kelly, R. and Arnold, L. and Richards, S. and Hill, A. and Bomken, C. and Hanley, J. and Loughney, A. and Beauchamp, J. and Khursigara, G. and Rother, R. P. and Chalmers, E. and Fyfe, A. and Fitzsimons, E. and Nakamura, R. and Gaya, A. and Risitano, A. M. and Schubert, J. and Norfolk, D. and Simpson, N. and Hillmen, P.","446-450",149,3,"article","British Journal of Haematology"
"id_0000875","Successful Pregnancy Outcome in Paroxysmal Nocturnal Haemoglobinuria on Long Term Eculizumab",2009,"Kelly, R. and Arnold, L. and Richards, S. and Hill, A. and Bomken, C. and Hanley, J. and Loughney, A. and Beauchamp, J. and Khursigara, G. and Rother, R. and Chalmers, E. and Gartnavel, A. and Fitzsimons, E. and Nakamura, R. and Gaya, A. and Rotoli, B. and Risitano, A. and Schubert, J. and Hillmen, P.",452,94,"Suppl. 2","article","Haematologica-the Hematology Journal"
"id_0000876","Clinical pharmacokinetics of therapeutic monoclonal antibodies",2010,"Keizer, R. J. and Huitema, A. D. R. and Schellens, J. H. M. and Beijnen, J. H.","493-507",49,8,"article","Clinical Pharmacokinetics."
"id_0000877","Advances in our understanding of the pathogenesis of glomerular thrombotic microangiopathy",2011,"Keir, L. and Coward, R. J. M.","523-533",26,4,"article","Pediatric Nephrology"
"id_0000878","Monoclonal antibodies and progressive multifocal leukoencephalopathy",2011,"Keene, D. and Legare, C. and Taylor, E. and Gallivan, J. and Cawthorn, G. and Vu, D.","565-571",38,4,"article","Canadian Journal of Neurological Sciences."
"id_0000879","A 12-year-old girl with hemolytic uremic syndrome as initial symptom of systemic lupus erythematosus and a literature review.",2002,"Kawasaki, Y. and Suzuki, J. and Nozawa, R. and Suzuki, S. and Suzuki, H.","576-580",22,"5-6","article","American Journal of Nephrology"
"id_0000880","New insights into molecular pathogenesis of bone marrow failure in paroxysmal nocturnal hemoglobinuria.",2007,"Kawaguchi, T. and Nakakuma, H.","27-32",86,1,"article","International Journal of Hematology"
"id_0000881","Atypical hemolytic uremic syndrome",1995,"Kavukcu, S. and Irken, G. and Olgun, N. and Guclu, A.","638-641",37,5,"article","Acta Paediatrica Japonica"
"id_0000882","Characterization of mutations in complement factor I (CFI) associated with hemolytic uremic syndrome",2008,"Kavanagh, D. and Richards, A. and Noris, M. and Hauhart, R. and Liszewski, M. K. and Karpman, D. and Goodship, J. A. and Fremeaux-Bacchi, V. and Remuzzi, G. and Goodship, T. H. and Atkinson, J. P.","95-105",45,1,"article","Molecular Immunology"
"id_0000883","Factor I autoantibodies are associated with atypical haemolytic uraemic syndrome",2010,"Kavanagh, D. and Pappworth, I. Y. and Roversi, P. and Tapson, J. S. and Moore, I. and Strain, L. and Lea, S. and Goodship, T. H. J. and Marchbank, K. J.","2291-2292",47,13,"article","Molecular Immunology"
"id_0000884","Does complement factor B have a role in the pathogenesis of atypical HUS?",2006,"Kavanagh, D. and Kemp, E. J. and Richards, A. and Burgess, R. M. and Mayland, E. and Goodship, J. A. and Goodship, T. H.","856-859",43,7,"article","Molecular Immunology"
"id_0000885","Mutations in complement factor I predispose to development of atypical hemolytic uremic syndrome",2005,"Kavanagh, D. and Kemp, E. J. and Mayland, E. and Winney, R. J. and Duffield, J. S. and Warwick, G. and Richards, A. and Ward, R. and Goodship, J. A. and Goodship, T. H.","2150-2155",16,7,"article","Journal of the American Society of Nephrology"
"id_0000886","Membrane cofactor protein and factor I: Mutations and transplantation",2006,"Kavanagh, D. and Goodship, T. H. J.","155-159",32,2,"article","Seminars in Thrombosis and Hemostasis"
"id_0000887","Atypical hemolytic uremic syndrome, genetic basis, and clinical manifestations",2011,"Kavanagh, D. and Goodship, T. H.","15-20",2011,,"article","Hematology"
"id_0000888","The decay accelerating factor mutation I197V found in hemolytic uraemic syndrome does not impair complement regulation",2007,"Kavanagh, D. and Burgess, R. and Spitzer, D. and Richards, A. and Diaz-Torres, M. L. and Goodship, J. A. and Hourcade, D. E. and Atkinson, J. P. and Goodship, T. H.","3162-3167",44,12,"article","Molecular Immunology"
"id_0000889","A non-synonymous polymorphism (arg240his) in C4b-binding protein is associated with atypical haemolytic uraemic syndrome and leads to impaired alternative pathway cofactor activity",2007,"Kavanagh, D. and Bergstrom, F. and Blom, A. and Edey, M. and Diaz-Torres, M. and Strain, L. and Goodship, J. and Lampe, A. and Fremeaux-Bacchi, V. and Goodship, T.","3971-3972",44,16,"article","Molecular Immunology"
"id_0000890","Interpretation of genetic variants of uncertain significance in atypical hemolytic uremic syndrome",2012,"Kavanagh, D. and Anderson, H. E.","11-13",81,1,"article","Kidney International"
"id_0000891","A complement to kidney disease: CFHR5 nephropathy",2010,"Karumanchi, S. A. and Thadhani, R.","748-750",376,9743,"article","Lancet"
"id_0000892","Complement activation in thrombotic microangiopathy",2013,"Karpman D, Tati R","[Epub ahead of print]",33,2,"article","Hamostaseologie."
"id_0000893","Platelet activation in hemolytic uremic syndrome",2006,"Karpman, D. and Manea, M. and Vaziri-Sani, F. and Stahl, A. L. and Kristoffersson, A. C.","128-145",32,2,"article","Seminars in Thrombosis and Hemostasis"
"id_0000894","Complement activations in hemolytic uremic syndrome",2011,"Karpman, D.","1745-1745",26,9,"article","Pediatric Nephrology.Conference: 44th Annual Scientific Meeting of the European Society for Paediatric Nephrology Cavtat, Dubrovnik Croatia."
"id_0000895","Eculizumab Alexion",2002,"Kaplan, M.","1017-1023",3,7,"article","Current Opinion in Investigational Drugs."
"id_0000896","The pathogenesis and treatment of hemolytic uremic syndrome",1998,"Kaplan BS, Meyers KE, Schulman SL","1126-33",9,,"article","J Am Soc Nephrol "
"id_0000897","Impact of donor-specific HLA antibodies in transplantation, a review of the literature published in the last three years. ",2010,"Kaneku, H.","283-306",,,"article","Clinical Transplants"
"id_0000898","Chronic Renal Insufficiency in Japanese Patients with Paroxysmal Nocturnal Hemoglobinuria (PNH): Improvement with Eculizumab Treatment in the Long-Term Follow-up of the AEGIS Study",2009,"Kanakura, Yuzuru and Ohyashiki, Kazuma and Shichishima, Tsutomu and Okamoto, Shinichiro and Ando, Kiyoshi and Ninomiya, Haruhiko and Kawaguchi, Tatsuya and Nakao, Shinji and Nakakuma, Hideki and Nishimura, Jun ichi and Kinoshita, Taroh and Bedrosian, Camille and Valentine, Marye Ellen and Ozawa, Keiya and Omine, Mitsuhiro","783-784",114,22,"article","Blood"
"id_0000899","Safety and Efficacy of the Terminal Complement Inhibitor Eculizumab in Japanese Patients with Paroxysmal Nocturnal Hemoglobinuria: AEGIS Phase II Clinical Study Results",2008,"Kanakura, Y. and Ohyashiki, K. and Shichishima, T. and Okamoto, S. and Ando, K. and Ninomiya, H. and Kawaguchi, T. and Nakao, S. and Nakakuma, H. and Nishimura, J. I. and Kinoshita, T. and Bedrosian, C. and Valentine, M. E. and Ozawa, K. and Omine, M.","1179-1179",112,11,"article","Blood"
"id_0000900","Safety and efficacy of the terminal complement inhibitor eculizumab in Japanese patients with paroxysmal nocturnal hemoglobinuria: the AEGIS clinical trial",2011,"Kanakura, Y. and Ohyashiki, K. and Shichishima, T. and Okamoto, S. and Ando, K. and Ninomiya, H. and Kawaguchi, T. and Nakao, S. and Nakakuma, H. and Nishimura, J. and Kinoshita, T. and Bedrosian, C. L. and Valentine, M. E. and Khursigara, G. and Ozawa, K. and Omine, M.","36-46",93,1,"article","International Journal of Hematology"
"id_0000901","Recurrent hemolytic uremic syndrome associated with intestinal lymphangiectasia",2007,"Kalman, S. and Bakkaloglu, S. and Dalgic, B. and Ozkaya, O. and Soylemezoglu, O. and Buyan, N.","246-249",20,2,"article","Journal of Nephrology"
"id_0000902","Dual interaction of factor H with C3d and glycosaminoglycans in host-nonhost discrimination by complement",2011,"Kajander, T. and Lehtinen, M. J. and Hyvarinen, S. and Bhattacharjee, A. and Leung, E. and Isenman, D. E. and Meri, S. and Goldman, A. and Jokiranta, T. S.","2897-2902",108,7,"article","Proceedings of the National Academy of Sciences of the United States of America"
"id_0000903","A new possible mechanism for target discrimination of the alternative pathway revealed by structural and functional studies of factor H domains 19-20 and C3d",2010,"Kajander, Tommi and Bhattacharjee, Arnab and Lehtinen, Markus J. and Hyvarinen, Satu and Leung, Elisa and Isenman, David E. and Meri, Seppo and Goldman, Adrian and Jokiranta, T.","2258-2259",47,"13, Sp. Iss. SI","article","Molecular Immunology"
"id_0000904","Complement Factor H in Human Platelets: Implications for Atypical HUS",2008,"Kahr, Walter H. and Pluthero, Fred G. and Licht, Christoph","645-646",112,11,"article","Blood"
"id_0000905","Successful renal transplantation in a 10 year old boy with factor h associated atypical hemolytic uremic syndrome (aHUS) with plasmapheresis and eculizumab",2009,"Jungraithmayr, T. C. and Hofer, J. and Mark, W. and Wrzner, R. and Schafer, F. and Kliche, K. O. and Zimmerhackl, L. B.","109-109",13,,"article","Pediatric Transplantation.Conference: 5th Congress of the International Pediatric Transplant Association Istanbul Turkey."
"id_0000906","Successful therapeutic plasma exchange in a 3.2-kg body weight neonate with atypical hemolytic uremic syndrome",2011,"Jung, S. and Kang, E. S. and Ki, C. S. and Kim, D. W. and Paik, K. H. and Chang, Y. S.","162-165",26,3,"article","Journal of Clinical Apheresis"
"id_0000907","Factor H autoantibodies in atypical hemolytic uremic syndrome correlate with CFHR1/CFHR3 deficiency and affect recognition functions",2007,"Jozsi, M. and Strobel, S. and Zipfel, S. L. H. and Richter, H. and Heinen, S. and Uzonyi, B. and Edey, M. and Routledge, D. and Strain, L. and Hughes, A. E. and Goodship, J. A. and Goodship, T. H. J. and Licht, C. and Zipfel, P. F. and Skerka, C.","3924-3924",44,16,"article","Molecular Immunology"
"id_0000908","Anti factor H autoantibodies block C-terminal recognition function of factor H in hemolytic uremic syndrome",2007,"Jozsi, M. and Strobel, S. and Dahse, H. M. and Liu, W. S. and Hoyer, P. F. and Oppermann, M. and Skerka, C. and Zipfel, P. F.","1516-1518",110,5,"article","Blood"
"id_0000909","Factor H autoantibodies in atypical hemolytic uremic syndrome correlate with CFHR1/CFHR3 deficiency",2008,"Jozsi, M. and Licht, C. and Strobel, S. and Zipfel, S. L. and Richter, H. and Heinen, S. and Zipfel, P. F. and Skerka, C.","1512-1514",111,3,"article","Blood"
"id_0000910","Factor H and atypical hemolytic uremic syndrome: mutations in the C-terminus cause structural changes and defective recognition functions",2006,"Jozsi, M. and Heinen, S. and Hartmann, A. and Ostrowicz, C. W. and Halbich, S. and Richter, H. and Kunert, A. and Licht, C. and Saunders, R. E. and Perkins, S. J. and Zipfel, P. F. and Skerka, C.","170-177",17,1,"article","Journal of the American Society of Nephrology"
"id_0000911","Complement disorders and hemolytic uremic syndrome",2013,"Joseph C,  and Gattineni J,","209-15",25,2,"article","Curr Opin Pediatr."
"id_0000912","Advances in diagnosing and managing antibody-mediated rejection.",2010,"Jordan, S. C. and Reinsmoen, N. and Peng, A. and Lai, C. H. and Cao, K. and Villicana, R. and Toyoda, M. and Kahwaji, J. and Vo, A. A.","2035-2045",25,10,"article","Pediatric Nephrology"
"id_0000913","Complement fixing donor-specific antibodies and allograft loss",2012,"Jordan, S. C.","1-3",16,1,"article","Pediatric Transplantation."
"id_0000914","Orphan drug development is progressing too slowly",2006,"Joppi R, Bertele V, Garattini S.","355-60",61,3,"article","Br J Clin Pharmacol."
"id_0000915","Orphan drug development is not taking off: Commentary",2009,"Joppi, R. and Bertele, V. and Garattini, S.","494-502",67,5,"article","British Journal of Clinical Pharmacology."
"id_0000916","Structure of complement factor H carboxyl-terminus reveals molecular basis of atypical haemolytic uremic syndrome",2006,"Jokiranta, T. S. and Jaakola, V. P. and Lehtinen, M. J. and Parepalo, M. and Meri, S. and Goldman, A.","1784-1794",25,8,"article","EMBO Journal"
"id_0000917","Binding of complement factor H to endothelial cells is mediated by the carboxy-terminal glycosaminoglycan binding site",2005,"Jokiranta, T. S. and Cheng, Z. Z. and Seeberger, H. and Jozsi, M. and Heinen, S. and Noris, M. and Remuzzi, G. and Ormsby, R. and Gordon, D. L. and Meri, S. and Hellwage, J. and Zipfel, P. F.","1173-1181",167,4,"article","American Journal of Pathology"
"id_0000918","C3b and factor H: key components of the complement system",2006,"Jokiranta, T. S.","775-786",2,5,"article","Expert Review of Clinical Immunology"
"id_0000919","Impact of compound heterozygous complement factor H mutations on development of atypical hemolytic uremic syndrome-A pedigree revisited",2010,"Johnson, S. A. and Williams, J. M. and Hakobyan, S. and Richards, A. and Perkins, S. J. and Marchbank, K. J. and Goodship, T. H. and Morgan, B. P. and Taylor, C. M. and Savage, C. O.","1585-1591",47,"7-8","article","Molecular Immunology"
"id_0000920","Methods Used for Detection and Recovery of Escherichia-Coli O157H7 Associated with A Food-Borne Disease Outbreak",1995,"Johnson, J. L. and Rose, B. E. and Sharar, A. K. and Ransom, G. M. and Lattuada, C. P. and McNamara, A. M.","597-603",58,6,"article","Journal of Food Protection"
"id_0000921","Biotherapeutic first-in-human dose selection: Making use of preclinical markers",2010,"Johnson, D. E.","231-242",3,2,"article","Expert Review of Clinical Pharmacology."
"id_0000922","Advances in the assessment and control of the effector functions of therapeutic antibodies",2011,"Jiang, X. R. and Song, A. and Bergelson, S. and Arroll, T. and Parekh, B. and May, K. and Chung, S. and Strouse, R. and Mire-Sluis, A. and Schenerman, M.","101-110",10,2,"article","Nature Reviews Drug Discovery."
"id_0000923","[Atypical hemolytic uremic syndrome and the CFH gene]. [Chinese]",2008,"Jiang, C. R. and Ye, L. Y. and Yu, Z. H.","952-955",46,12,"article","Zhonghua Erke Zazhi"
"id_0000924","A case of atypical autoimmune thrombocytopenia, nephropathy, and polyneuropathy",2003,"Jedras, M. and Gellert, R. and Ostrowski, G. and Lange, J. and Oledzka, M.","284-+",32,5,"article","Dialysis & Transplantation"
"id_0000925","Successful liver-kidney transplantation in two children with aHUS caused by a mutation in complement factor H",2008,"Jalanko, H. and Peltonen, S. and Koskinen, A. and Puntila, J. and Isoniemi, H. and Holmberg, C. and Pinomaki, A. and Armstrong, E. and Koivusalo, A. and Tukiainen, E. and Makisalo, H. and Saland, J. and Remuzzi, G. and de, Cordoba S. and Lassila, R. and Meri, S. and Jokiranta, T. S.","216-221",8,1,"article","American Journal of Transplantation"
"id_0000926","Intravenous gamma globulin for atypical hemolytic uremic syndrome",2007,"Ito, S. and Aihara, Y. and Yokota, S.","909-909",22,6,"article","Pediatric Nephrology"
"id_0000927","Can Liver Transplantation (Ltx) Ensure Successful Kidney Transplantation in Atypical Hemolytic Uremic Syndrome (Ahus) and Abolish Neurological Symptoms?",2008,"Isoniemi, H. and Tukiainen, E. and Koivusalo, A. and Makisalo, H. and Peltonen, S. and Jalanko, H. and Meri, S. and Holmberg, C. and Nordin, A. and Hockerstedt, K.","S133-S133",14,7,"article","Liver Transplantation"
"id_0000928","Factor I (FI) deficiency",2010,"Ip, W. and Choo, S. and Nita, I. M. and Blom, A. M. and Tang, M. L. K. and Smart, J.",,40,,"article","Internal Medicine Journal.Conference: 21st Australasian Society of Clinical Immunology and Allergy, ASCIA Annual Scientific Meeting Broadbeach, QLD Australia."
"id_0000929","Haemolytic uraemic syndrome",2008,"Inward, C.","364-368",18,8,"article","Paediatrics and Child Health."
"id_0000930","Can liver-kidney transplantation cure aHUS?",2009,"Il Cheong, H.","556-557",5,10,"article","Nature Reviews Nephrology"
"id_0000931","Antibody-based therapies in systemic lupus erythematosus",2009,"Iikuni, N. and La, Cava A.","829-846",9,7,"article","Mini-Reviews in Medicinal Chemistry."
"id_0000932","Enhancement of heparin binding of factor H domains 19-20 with multiple point mutations",2010,"Hyvarinen, S. and Lehtinen, M. J. and Rops, A. and van, der V. and Jokiranta, T. S.","2260-2261",47,"13 SUPPL","article","Molecular Immunology.Conference: 23rd International Complement Workshop, ICW New York City, NY United States."
"id_0000933","Treatment in inflammatory neuropathies",2010,"Hutton, E. J. and Lunn, M. P.","231-245",6,2,"article","Expert Review of Clinical Immunology."
"id_0000934","New drugs: ambrisentan, temsirolimus, and eculizumab",2003,"Hussar, D. A.","664-667",47,5,"article","Journal of the American Pharmacists Association: JAPhA"
"id_0000935","Von Willebrand factor-cleaving protease in childhood diarrhoea-associated haemolytic uraemic syndrome",2001,"Hunt, B. J. and Lammle, B. and Nevard, C. H. F. and Haycock, G. B. and Furlan, M.","975-978",85,6,"article","Thrombosis and Haemostasis"
"id_0000936","Comparison and stability of factor H in plasma-containing blood components",2011,"Hui, S. R. and Turner, N. and Surratt, C. and Rossmann, S. N. and Moake, J. and Teruya, J.","48A-49A",51,,"article","Transfusion.Conference: AABB Annual Meeting and CTTXPO 2011 San Diego, CA United States."
"id_0000937","Modifiers of complement activation for prevention of antibody-mediated injury to allografts.",2011,"Hughes, P. D. and Cohney, S. J.","425-433",16,4,"article","Current Opinion in Organ Transplantation"
"id_0000938","Drugs for exceptionally rare diseases: do they deserve special status for funding?",2005,"Hughes, DA,  and Tunnage, B and Yeo, ST","829-36",98,11,"article","QJM: Monthly Journal of the Assocation of Physicians"
"id_0000939","Structural and functional characterization of the R1210C factor H mutation associated to atypical hemolytic uremic syndrome",2002,"Huarte, O. and Perez-Caballero, D. and Simckes, A. and Goicoechea, E. and Sanchez-Corral, P. and Rodriguez de Cordoba, S.",1303,2,9,"article","International Immunopharmacology"
