"ID","title","year","author","pages","volume","number","ENTRYTYPE","journal"
"id_0000709","Clinical management of HPV-related disease of the lower genital tract. [Review] [39 refs]",2010,"Kyrgiou, M and Valasoulis, G and Founta, C and Koliopoulos, G and Karakitsos, P and Nasioutziki, M and Navrozoglou, I and Dalkalitsis, N and Paraskevaidis, E","57-68",1205,,"article","Annals of the New York Academy of Sciences"
"id_0000710","The up-to-date evidence on colposcopy practice and treatment of cervical intraepithelial neoplasia: The cochrane colposcopy & cervical cytopathology collaborative group (C5 group) approach",2006,"Kyrgiou, M and Tsoumpou, I and Vrekoussis, T and Martin-Hirsch, P and Arbyn, M and Prendiville, W and Mitrou, S and Koliopoulos, G and Dalkalitsis, N and Stamatopoulos, P and Paraskevaidis, E","516-523",32,,"article","Cancer Treatment Reviews"
"id_0000711","The up-to-date evidence on colposcopy practice and treatment of cervical intraepithelial neoplasia: the Cochrane colposcopy & cervical cytopathology collaborative group (C5 group) approach. [Review] [",2006,"Kyrgiou, M and Tsoumpou, I and Vrekoussis, T and Martin-Hirsch, P and Arbyn, M and Prendiville, W and Mitrou, S and Koliopoulos, G and Dalkalitsis, N and Stamatopoulos, P and Paraskevaidis, E","516-523",32,,"article","Cancer Treatment Reviews"
"id_0000712","Management of minor cervical cytological abnormalities: A systematic review and a meta-analysis of the literature",2007,"Kyrgiou, M and Koliopoulos, G and Martin-Hirsch, P and Kehoe, S and Flannelly, G and Mitrou, S and Arbyn, M and Prendiville, W and Paraskevaidis, E","514-520",33,,"article","Cancer Treatment Reviews"
"id_0000713","Management of minor cervical cytological abnormalities: a systematic review and a meta-analysis of the literature",2007,"Kyrgiou, M and Koliopoulos, G and Martin-Hirsch, P and Kehoe, S and Flannelly, G and Mitrou, S and Arbyn, M and Prendiville, W and Paraskevaidis, E","514-520",33,,"article","Cancer Treatment Reviews"
"id_0000714","Psychological burden of testing positive for high-risk human papillomavirus on women with atypical cervical cytology: A prospective study",2011,"Kwan, T T C and Cheung, A N Y and Lo, S S T and Lee, P W H and Tam, K.-F. and Chan, K K L and Ngan, H Y S","445-451",90,,"article","Acta Obstetricia et Gynecologica Scandinavica"
"id_0000715","Psychological burden of testing positive for high-risk human papillomavirus on women with atypical cervical cytology: a prospective study",2011,"Kwan, T T and Cheung, A N and Lo, S S and Lee, P W and Tam, K F and Chan, K K and Ngan, H Y","445-451",90,,"article","Acta Obstetricia et Gynecologica Scandinavica"
"id_0000716","Preferences for surveillance strategies for women treated for high-grade precancerous cervical lesions",2010,"Kuppermann, M and Melnikow, J and Slee, C and Tancredi, D J and Kulasingam, S and Birch, S and Helms, L J and Bayoumi, A M and Sawaya, G F","108-115",118,,"article","Gynecologic Oncology"
"id_0000717","Preferences for surveillance strategies for women treated for high-grade precancerous cervical lesions",2010,"Kuppermann, M and Melnikow, J and Slee, C and Tancredi, D J and Kulasingam, S and Birch, S and Helms, L J and Bayoumi, A M and Sawaya, G F","108-115",118,,"article","Gynecologic Oncology"
"id_0000718","Potential effects of decreased cervical cancer screening participation after HPV vaccination: An example from the U.S",2007,"Kulasingam, S L and Pagliusi, S and Myers, E","8110-8113",25,,"article","Vaccine"
"id_0000719","Potential effects of decreased cervical cancer screening participation after HPV vaccination: an example from the U.S",2007,"Kulasingam, S L and Pagliusi, S and Myers, E","8110-8113",25,,"article","Vaccine"
"id_0000720","Efficacy of human papillomavirus-based screen-and-treat for cervical cancer prevention among HIV-infected womens",2010,"Kuhn, L and Wang, C and Tsai, W Y and Wright, T C and Denny, L","2553-2561",24,,"article","AIDS"
"id_0000721","Efficacy of human papillomavirus-based screen-and-treat for cervical cancer prevention among HIV-infected women",2010,"Kuhn, L and Wang, C and Tsai, W Y and Wright, T C and Denny, L","2553-2561",24,,"article","AIDS"
"id_0000722","Is high-risk human papillomavirus infection associated with cervical intraepithelial neoplasia eliminated after conization by large-loop excision of the transformation zone?",2001,"Kucera, E and Sliutz, G and Czerwenka, K and Breitenecker, G and Leodolter, S and Reinthaller, A","72-76",100,,"article","European Journal of Obstetrics Gynecology and Reproductive Biology"
"id_0000723","Is high-risk human papillomavirus infection associated with cervical intraepithelial neoplasia eliminated after conization by large-loop excision of the transformation zone?",2001,"Kucera, E and Sliutz, G and Czerwenka, K and Breitenecker, G and Leodolter, S and Reinthaller, A","72-76",100,,"article","European Journal of Obstetrics, Gynecology, & Reproductive Biology"
"id_0000724","Evaluation of white blood cell count as a possible prognostic marker for oral cancer",2011,"Kruse, A L and Luebbers, H T and Gratz, K W",13,3,,"article","Head & neck oncology"
"id_0000725","Evaluation of white blood cell count as a possible prognostic marker for oral cancer",2011,"Kruse, A L and Luebbers, H T and Gratz, K W",13,3,,"article","Head & neck oncology"
"id_0000726","Low- and high-risk CIN 1 and 2 lesions: Prospective predictive value of grade, HPV, and Ki-67 immuno-quantitative variables",2003,"Kruse, A.-J. and Baak, J P A and Janssen, E A and Bol, M G W and Kjellevold, K.-H. and Fianne, B and Lovslett, K and Bergh, J","462-470",199,,"article","Journal of Pathology"
"id_0000727","Low- and high-risk CIN 1 and 2 lesions: prospective predictive value of grade, HPV, and Ki-67 immuno-quantitative variables",2003,"Kruse, A J and Baak, J P and Janssen, E A and Bol, M G and Kjellevold, K H and Fianne, B and Lovslett, K and Bergh, J","462-470",199,,"article","Journal of Pathology"
"id_0000728","Human papillomavirus testing following loop electrosurgical excision procedure identifies women at risk for posttreatment cervical intraepithelial neoplasia grade 2 or 3 disease",2006,"Kreimer, A R and Guido, R S and Solomon, D and Schiffman, M and Wacholder, S and Jeronimo, J and Wheeler, C M and Castle, P E","908-914",15,,"article","Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology"
"id_0000729","Human papillomavirus testing following loop electrosurgical excision procedure identifies women at risk for posttreatment cervical intraepithelial neoplasia grade 2 or 3 disease",2006,"Kreimer, A R and Guido, R S and Solomon, D and Schiffman, M and Wacholder, S and Jeronimo, J and Wheeler, C M and Castle, P E","908-914",15,,"article","Cancer Epidemiology Biomarkers and Prevention"
"id_0000730","Human papillomavirus testing following loop electrosurgical excision procedure identifies women at risk for posttreatment cervical intraepithelial neoplasia grade 2 or 3 disease",2006,"Kreimer, A R and Guido, R S and Solomon, D and Schiffman, M and Wacholder, S and Jeronimo, J and Wheeler, C M and Castle, P E","908-914",15,,"article","Cancer Epidemiology, Biomarkers & Prevention"
"id_0000731","Atypical Glandular Cells of Undetermined Significance: Outcome Predictions Based on Human Papillomavirus Testing",2004,"Krane, J F and Lee, K R and Sun, D and Yuan, L and Crum, C P","87-92",121,,"article","American Journal of Clinical Pathology"
"id_0000732","Atypical glandular cells of undetermined significance. Outcome predictions based on human papillomavirus testing",2004,"Krane, J F and Lee, K R and Sun, D and Yuan, L and Crum, C P","87-92",121,,"article","American Journal of Clinical Pathology"
"id_0000733","A 7.5-year prospective study of longer than 18 months type-specific human papillomavirus persistence in a routine cytology-based cervical screening population of about 31 000 women in West Germany",2009,"Kovacs, K and Varnai, A D and Bollmann, M and Bankfalvi, A and Szendy, M and Speich, N and Schmitt, C and Pajor, L and Bollmann, R and Hildenbrand, R","307-315",18,,"article","European Journal of Cancer Prevention"
"id_0000734","A 7.5-year prospective study of longer than 18 months type-specific human papillomavirus persistence in a routine cytology-based cervical screening population of about 31,000 women in West Germany",2009,"Kovacs, K and Varnai, A D and Bollmann, M and Bankfalvi, A and Szendy, M and Speich, N and Schmitt, C and Pajor, L and Bollmann, R and Hildenbrand, R","307-315",18,,"article","European Journal of Cancer Prevention"
"id_0000735","Epidemiologic analysis of histologic cervical inflammation: relationship to human papillomavirus infections",2008,"Kovacic, M B and Katki, H A and Kreimer, A R and Sherman, M E","1088-1095",39,,"article","Human Pathology"
"id_0000736","Epidemiologic analysis of histologic cervical inflammation: relationship to human papillomavirus infections",2008,"Kovacic, M B and Katki, H A and Kreimer, A R and Sherman, M E","1088-1095",39,,"article","Human Pathology"
"id_0000737","Correlation of HPV16 L1 capsid protein expression in cervical dysplasia with HPV16 DNA concentration, HPV16 E6*I mRNA and histologic outcome",2009,"Kosel, S and Burggraf, S and Engelhardt, W and Olgemoller, B","396-401",53,,"article","Acta Cytologica"
"id_0000738","Correlation of HPV16 L1 capsid protein expression in cervical dysplasia with HPV16 DNA concentration, HPV16 E6*I mRNA and histologic outcome",2009,"Kosel, S and Burggraf, S and Engelhardt, W and Olgemoller, B","396-401",53,,"article","Acta Cytologica"
"id_0000739","Increased levels of HPV16 E6*I transcripts in high-grade cervical cytology and histology (CIN II+) detected by rapid real-time RT-PCR amplification",2007,"Kosel, S and Burggraf, S and Engelhardt, W and Olgemoller, B","290-299",18,,"article","Cytopathology"
"id_0000740","Increased levels of HPV16 E6*I transcripts in high-grade cervical cytology and histology (CIN II+) detected by rapid real-time RT-PCR amplification",2007,"Kosel, S and Burggraf, S and Engelhardt, W and Olgemoller, B","290-299",18,,"article","Cytopathology"
"id_0000741","High-risk human papillomavirus testing versus cytology in predicting post-treatment disease in women treated for high-grade cervical disease: A systematic review and meta-analysis",2012,"Kocken, M and Uijterwaal, M H and De Vries, A L M and Berkhof, J and Ket, J C F and Helmerhorst, T J M and Meijer, C.J.L.M.","500-507",125,,"article","Gynecologic Oncology"
"id_0000742","High-risk human papillomavirus testing versus cytology in predicting post-treatment disease in women treated for high-grade cervical disease: a systematic review and meta-analysis. [Review]",2012,"Kocken, M and Uijterwaal, M H and de Vries, A L and Berkhof, J and Ket, J C and Helmerhorst, T J and Meijer, C J","500-507",125,,"article","Gynecologic Oncology"
"id_0000743","Risk of recurrent high-grade cervical intraepithelial neoplasia after successful treatment: A long-term multi-cohort study",2011,"Kocken, M and Helmerhorst, T J M and Berkhof, J and Louwers, J A and Nobbenhuis, M A E and Bais, A G and Hogewoning, C J A and Zaal, A and Verheijen, R H M and Snijders, P J F and Meijer, C.J.L.M.","441-450",12,,"article","The Lancet Oncology"
"id_0000744","Risk of recurrent high-grade cervical intraepithelial neoplasia after successful treatment: a long-term multi-cohort study",2011,"Kocken, M and Helmerhorst, T J and Berkhof, J and Louwers, J A and Nobbenhuis, M A and Bais, A G and Hogewoning, C J and Zaal, A and Verheijen, R H and Snijders, P J and Meijer, C J","441-450",12,,"article","Lancet Oncology"
"id_0000745","Long-term CIN3 risk in women with abnormal cytology; Role of hrHPV testing",2012,"Kocken, M and Berkhof, J and van Kemenade, F J and Louwers, J A and Zaal, A and Nobbenhuis, M A E and Kenter, G and Snijders, P J F and Meijer, C.J.L.M. and Helmerhorst, T J M","817-825",106,,"article","British Journal of Cancer"
"id_0000746","Long-term CIN3+ risk in women with abnormal cytology; role of hrHPV testing",2012,"Kocken, M and Berkhof, J and van Kemenade, F J and Louwers, J A and Zaal, A and Nobbenhuis, M A and Kenter, G and Snijders, P J and Meijer, C J and Helmerhorst, T J","817-825",106,,"article","British Journal of Cancer"
"id_0000747","Human papillomavirus testing using Hybrid Capture II with SurePath collection: Initial evaluation and longitudinal data provide clinical validation for this method",2006,"Ko, V and Tambouret, R H and Kuebler, D L and Black-Schaffer, W S and Wilbur, D C","468-474",108,,"article","Cancer"
"id_0000748","Human papillomavirus testing using hybrid capture II with SurePath collection: initial evaluation and longitudinal data provide clinical validation for this method",2006,"Ko, V and Tambouret, R H and Kuebler, D L and Black-Schaffer, W S and Wilbur, D C","468-474",108,,"article","Cancer"
"id_0000749","Correlation between hybrid capture II high-risk human papillomavirus DNA test chemiluminescence intensity from cervical samples with follow-up histologic results: a cytologic/histologic review of 367 ",2010,"Knoepp, S M and Kuebler, D L and Wilbur, D C","209-217",118,,"article","Cancer Cytopathology"
"id_0000750","Correlation between hybrid capture II high-risk human papillomavirus DNA test chemiluminescence intensity from cervical samples with follow-up histologic results: a cytologic/histologic review of 367 ",2010,"Knoepp, S M and Kuebler, D L and Wilbur, D C","209-217",118,,"article","Cancer Cytopathology"
"id_0000751","Resolution of equivocal results with the hybrid capture II high-risk HPV DNA Test: A cytologic/histologic review of 191 cases",2007,"Knoepp, S M and Kuebler, D L and Wilbur, D C","125-129",16,,"article","Diagnostic Molecular Pathology"
"id_0000752","Resolution of equivocal results with the Hybrid Capture II high-risk HPV DNA test: a cytologic/histologic review of 191 cases",2007,"Knoepp, S M and Kuebler, D L and Wilbur, D C","125-129",16,,"article","Diagnostic Molecular Pathology"
"id_0000753","Regular disappearance of the human papillomavirus genome after conization of cervical dysplasia by carbon dioxide laser",2000,"Kjellberg, L and Wadell, G and Bergman, F and Isaksson, M and Angstrom, T and Dillner, J","1238-1242",183,,"article","American Journal of Obstetrics and Gynecology"
"id_0000754","Regular disappearance of the human papillomavirus genome after conization of cervical dysplasia by carbon dioxide laser",2000,"Kjellberg, L and Wadell, G and Bergman, F and Isaksson, M and Angstrom, T and Dillner, J","1238-1242",183,,"article","American Journal of Obstetrics & Gynecology"
"id_0000755","Type specific persistence of high risk human papillomavirus (HPV) as indicator of high grade cervical squamous intraepithelial lesions in young women: Population based prospective follow up study",2002,"Kjaer, S K and Van Den Brule, A J C and Paull, G and Svare, E I and Sherman, M E and Thomsen, B L and Suntum, M and Bock, J E and Poll, P A and Meijer, C.J.L.M.","572-576",325,,"article","British Medical Journal"
"id_0000756","Type specific persistence of high risk human papillomavirus (HPV) as indicator of high grade cervical squamous intraepithelial lesions in young women: population based prospective follow up study",2002,"Kjaer, S K and van den Brule, A J and Paull, G and Svare, E I and Sherman, M E and Thomsen, B L and Suntum, M and Bock, J E and Poll, P A and Meijer, C J",572,325,,"article","BMJ"
"id_0000757","Long-term absolute risk of cervical intraepithelial neoplasia grade 3 or worse following human papillomavirus infection: Role of persistence",2010,"Kjaer, S K and Frederiksen, K and Munk, C and Iftner, T","1478-1488",102,,"article","Journal of the National Cancer Institute"
"id_0000758","Long-term absolute risk of cervical intraepithelial neoplasia grade 3 or worse following human papillomavirus infection: role of persistence",2010,"Kjaer, S K and Frederiksen, K and Munk, C and Iftner, T","1478-1488",102,,"article","Journal of the National Cancer Institute"
"id_0000759","The absolute risk of cervical abnormalities in high-risk human papillomavirus-positive, cytologically normal women over a 10-year period",2006,"Kjaer, S and Hogdall, E and Frederiksen, K and Munk, C and van den Brule, A and Svare, E and Meijer, C and Lorincz, A and Iftner, T","10630-10636",66,,"article","Cancer Research"
"id_0000760","The absolute risk of cervical abnormalities in high-risk human papillomavirus-positive, cytologically normal women over a 10-year period",2006,"Kjaer, S and Hogdall, E and Frederiksen, K and Munk, C and van den Brule, A and Svare, E and Meijer, C and Lorincz, A and Iftner, T","10630-10636",66,,"article","Cancer Research"
"id_0000761","HPV testing as an adjunct to cytology in the follow up of women treated for cervical intraepithelial neoplasia",2008,"Kitchener, H C and Walker, P G and Nelson, L and Hadwin, R and Patnick, J and Anthony, G B and Sargent, A and Wood, J and Moore, C and Cruickshank, M E","1001-1007",115,,"article","BJOG: An International Journal of Obstetrics and Gynaecology"
"id_0000762","HPV testing as an adjunct to cytology in the follow up of women treated for cervical intraepithelial neoplasia",2008,"Kitchener, H C and Walker, P G and Nelson, L and Hadwin, R and Patnick, J and Anthony, G B and Sargent, A and Wood, J and Moore, C and Cruickshank, M E","1001-1007",115,,"article","BJOG: An International Journal of Obstetrics & Gynaecology"
"id_0000763","A comparison of HPV DNA testing and liquid based cytology over three rounds of primary cervical screening: extended follow up in the ARTISTIC trial",2011,"Kitchener, H C and Gilham, C and Sargent, A and Bailey, A and Albrow, R and Roberts, C and Desai, M and Mather, J and Turner, A and Moss, S and Peto, J","864-871",47,,"article","European Journal of Cancer"
"id_0000764","A comparison of HPV DNA testing and liquid based cytology over three rounds of primary cervical screening: Extended follow up in the ARTISTIC trial",2011,"Kitchener, H C and Gilham, C and Sargent, A and Bailey, A and Albrow, R and Roberts, C and Desai, M and Mather, J and Turner, A and Moss, S and Peto, J","864-871",47,,"article","European Journal of Cancer"
"id_0000765","A comparison of HPV DNA testing and liquid based cytology over three rounds of primary cervical screening: extended follow up in the ARTISTIC trial",2011,"Kitchener, H C and Gilham, C and Sargent, A and Bailey, A and Albrow, R and Roberts, C and Desai, M and Mather, J and Turner, A and Moss, S and Peto, J","864-871",47,,"article","European Journal of Cancer"
"id_0000766","ARTISTIC: a randomised trial of human papillomavirus (HPV) testing in primary cervical screening",2009,"Kitchener, H C and Almonte, M and Gilham, C and Dowie, R and Stoykova, B and Sargent, A and Roberts, C and Desai, M and Peto, J and Group, ARTISTIC Trial Study","1-150",13,,"article","Health Technology Assessment (Winchester, England)"
"id_0000767","ARTISTIC: a randomised trial of human papillomavirus (HPV) testing in primary cervical screening",2009,"Kitchener, H C and Almonte, M and Gilham, C and Dowie, R and Stoykova, B and Sargent, A and Roberts, C and Desai, M and Peto, J and -ARTISTIC-Trial-Study-Group","1-iv",13,,"article","Health Technology Assessment"
"id_0000768","ARTISTIC: A randomised trial of human papillomavirus (HPV) testing in primary cervical screening",2009,"Kitchener, H C and Almonte, M and Gilham, C and Dowie, R and Stoykova, B and Sargent, A and Roberts, C and Desai, M and Peto, J","1-126",13,,"article","Health Technology Assessment"
"id_0000769","Colposcopy is not necessary to assess the risk to the cervix in HIV-positive women: An international cohort study of cervical pathology in HIV-1 positive women",2007,"Kitchener, H and Nelson, L and Adams, J and Mesher, D and Sasieni, P and Cubie, H and Moore, C and Heard, I and Agarossi, A and Casolati, E and Denny, L and Bradbeer, C and Lyons, F and Beattie, G and Niemiec, T","2484-2491",121,,"article","International Journal of Cancer"
"id_0000770","Colposcopy is not necessary to assess the risk to the cervix in HIV-positive women: an international cohort study of cervical pathology in HIV-1 positive women",2007,"Kitchener, H and Nelson, L and Adams, J and Mesher, D and Sasieni, P and Cubie, H and Moore, C and Heard, I and Agarossi, A and Casolati, E and Denny, L and Bradbeer, C and Lyons, F and Beattie, G and Niemiec, T","2484-2491",121,,"article","International Journal of Cancer"
"id_0000771","Cytology versus high-risk HPV testing for follow-up of HPV-positive women without CIN",2008,"Kimball, K J and Huh, W K","96-100",6,,"article","JNCCN Journal of the National Comprehensive Cancer Network"
"id_0000772","Cytology versus high-risk HPV testing for follow-up of HPV-positive women without CIN. [Review] [23 refs]",2008,"Kimball, K J and Huh, W K","96-100",6,,"article","Journal of the National Comprehensive Cancer Network"
"id_0000773","Factors affecting the clearance of high-risk human papillomavirus infection and the progression of cervical intraepithelial neoplasia",2012,"Kim, J W and Song, S H and Jin, C H and Lee, J K and Lee, N W and Lee, K W","486-496",40,,"article","Journal of International Medical Research"
"id_0000774","Factors affecting the clearance of high-risk human papillomavirus infection and the progression of cervical intraepithelial neoplasia",2012,"Kim, J W and Song, S H and Jin, C H and Lee, J K and Lee, N W and Lee, K W","486-496",40,,"article","Journal of International Medical Research"
"id_0000775","The elevated 10-Year risk of cervical precancer and cancer in women with human papillomavirus (HPV) type 16 or 18 and the possible utility of type-specific HPV testing in clinical practice",2005,"Khan, M J and Castle, P E and Lorincz, A T and Wacholder, S and Sherman, M S and Scott, D R and Rush, B R and Glass, A G and Schiffman, M","1072-1079",97,,"article","Journal of the National Cancer Institute"
"id_0000776","The elevated 10-year risk of cervical precancer and cancer in women with human papillomavirus (HPV) type 16 or 18 and the possible utility of type-specific HPV testing in clinical practice",2005,"Khan, M J and Castle, P E and Lorincz, A T and Wacholder, S and Sherman, M and Scott, D R and Rush, B B and Glass, A G and Schiffman, M","1072-1079",97,,"article","Journal of the National Cancer Institute"
"id_0000777","The elevated 10-year risk of cervical precancer and cancer in women with human papillomavirus (HPV) type 16 or 18 and the possible utility of type-specific HPV testing in clinical practice",2005,"Khan, M J and Castle, P E and Lorincz, A T and Wacholder, S and Sherman, M and Scott, D R and Rush, B B and Glass, A G and Schiffman, M","1072-1079",97,,"article","Journal of the National Cancer Institute"
"id_0000778","The use of reflex high-risk human papillomavirus testing for atypical squamous cells of undetermined significance interpretations on vaginal specimens",2009,"Kendall, B S and Zahn, C M","27-31",117,,"article","Cancer Cytopathology"
"id_0000779","The use of reflex high-risk human papillomavirus testing for atypical squamous cells of undetermined significance interpretations on vaginal specimens",2009,"Kendall, B S and Zahn, C M","27-31",117,,"article","Cancer"
"id_0000780","A randomized, double blind, phase III trial using oral beta-carotene supplementation for women with high-grade cervical intraepithelial neoplasia",2001,"Keefe, K A and Schell, M J and Brewer, C and McHale, M and Brewster, W and Chapman, J A and Rose, G S and McMeeken, D S and Lagerberg, W and Peng, Y.-M. and Wilczynski, S P and Anton-Culver, H and Meyskens, F L and Berman, M L","1029-1035",10,,"article","Cancer Epidemiology Biomarkers and Prevention"
"id_0000781","A randomized, double blind, Phase III trial using oral beta-carotene supplementation for women with high-grade cervical intraepithelial neoplasia",2001,"Keefe, K A and Schell, M J and Brewer, C and McHale, M and Brewster, W and Chapman, J A and Rose, G S and McMeeken, D S and Lagerberg, W and Peng, Y M and Wilczynski, S P and Anton-Culver, H and Meyskens, F L and Berman, M L","1029-1035",10,,"article","Cancer Epidemiology, Biomarkers & Prevention"
"id_0000782","A randomized, double blind, Phase III trial using oral beta-carotene supplementation for women with high-grade cervical intraepithelial neoplasia",2001,"Keefe, K A and Schell, M J and Brewer, C and McHale, M and Brewster, W and Chapman, J A and Rose, G S and McMeeken, D S and Lagerberg, W and Peng, Y M and Wilczynski, S P and Anton, Culver H and Meyskens, F L and Berman, M L","1029-1035",10,,"article","Cancer epidemiology, biomarkers & prevention : a publication of the American Association for Cancer Research, cosponsored by the American Society of Preventive Oncology"
"id_0000783","Cervical cancer risk for women undergoing concurrent testing for human papillomavirus and cervical cytology: A population-based study in routine clinical practice",2011,"Katki, H A and Kinney, W K and Fetterman, B and Lorey, T and Poitras, N E and Cheung, L and Demuth, F and Schiffman, M and Wacholder, S and Castle, P E","663-672",12,,"article","The Lancet Oncology"
"id_0000784","Cervical cancer risk for women undergoing concurrent testing for human papillomavirus and cervical cytology: a population-based study in routine clinical practice.[Erratum appears in Lancet Oncol. 201",2011,"Katki, H A and Kinney, W K and Fetterman, B and Lorey, T and Poitras, N E and Cheung, L and Demuth, F and Schiffman, M and Wacholder, S and Castle, P E","663-672",12,,"article","Lancet Oncology"
"id_0000785","Clinical evaluation of borderline nuclear changes in cervical smears at colposcopy and biopsy",2001,"Karuppaswamy, J and Steele, P R M","495-499",21,,"article","Journal of Obstetrics and Gynaecology"
"id_0000786","Clinical evaluation of borderline nuclear changes in cervical smears at colposcopy and biopsy",2001,"Karuppaswamy, J and Steele, P R","495-499",21,,"article","Journal of Obstetrics & Gynaecology"
"id_0000787","Significance of human papillomavirus genotyping with high-grade cervical intraepithelial neoplasia treated by a loop electrosurgical excision procedure",2010,"Kang, W D and Oh, M J and Kim, S M and Nam, J H and Park, C S and Choi, H S",72,203,,"article","American Journal of Obstetrics and Gynecology"
"id_0000788","Significance of human papillomavirus genotyping with high-grade cervical intraepithelial neoplasia treated by a loop electrosurgical excision procedure",2010,"Kang, W D and Oh, M J and Kim, S M and Nam, J H and Park, C S and Choi, H S","72-76",203,,"article","American Journal of Obstetrics & Gynecology"
"id_0000789","Papillary immature metaplasia of the uterine cervix: a report of 5 cases with an emphasis on the differential diagnosis from reactive squamous metaplasia, high-grade squamous intraepithelial lesion an",2001,"Kang, G H and Min, K and Shim, Y H and Kim, K R","762-768",16,,"article","Journal of Korean Medical Science"
"id_0000790","Papillary immature metaplasia of the uterine cervix: a report of 5 cases with an emphasis on the differential diagnosis from reactive squamous metaplasia, high-grade squamous intraepithelial lesion an",2001,"Kang, G H and Min, K and Shim, Y H and Kim, K R","762-768",16,,"article","Journal of Korean Medical Science"
"id_0000791","Liquid-based cytology--new possibilities in the diagnosis of cervical lesions",2010,"Juric, D and Mahovlic, V and Rajhvajn, S and Ovanin-Rakic, A and Skopljanac-Macina, L and Barisic, A and Projic, I S and Babic, D and Susa, M and Corusic, A and Oreskovic, S","19-24",34,,"article","Collegium Antropologicum"
"id_0000792","Liquid-based cytology--new possibilities in the diagnosis of cervical lesions",2010,"Juric, D and Mahovlic, V and Rajhvajn, S and Ovanin-Rakic, A and Skopljanac-Macina, L and Barisic, A and Projic, I S and Babic, D and Susa, M and Corusic, A and Oreskovic, S","19-24",34,,"article","Collegium Antropologicum"
"id_0000793","Effect of the human papillomavirus (HPV) quadrivalent vaccine in a subgroup of women with cervical and vulvar disease: retrospective pooled analysis of trial data",2012,"Joura, E A and Garland, S M and Paavonen, J and Ferris, D G and Perez, G and Ault, K A and Huh, W K and Sings, H L and James, M K and Haupt, R M and FUTURE II, I.and","e1401",344,,"article","BMJ"
"id_0000794","Effect of the human papillomavirus (HPV) quadrivalent vaccine in a subgroup of women with cervical and vulvar disease: retrospective pooled analysis of trial data",2012,"Joura, E A and Garland, S M and Paavonen, J and Ferris, D G and Perez, G and Ault, K A and Huh, W K and Sings, H L and James, M K and Haupt, R M and FUTURE II, I.and","e1401",344,,"article","BMJ (Clinical research ed.)"
"id_0000795","Effect of the human papillomavirus (HPV) quadrivalent vaccine in a subgroup of women with cervical and vulvar disease: retrospective pooled analysis of trial data",2012,"Joura, E A and Garland, S M and Paavonen, J and Ferris, D G and Perez, G and Ault, K A and Huh, W K and Sings, H L and James, M K and Haupt, R M and FUTURE II, I.and","e1401",344,,"article","BMJ"
"id_0000796","Effect of the human papillomavirus (HPV) quadrivalent vaccine in a subgroup of women with cervical and vulvar disease: Retrospective pooled analysis of trial data",2012,"Joura, E A and Garland, S M and Paavonen, J and Ferris, D G and Perez, G and Ault, K A and Huh, W K and Sings, H L and James, M K and Haupt, R M","e1401",344,,"article","BMJ (Online)"
"id_0000797","Cervical squamous intra-epithelial changes and human papillomavirus infection in women infected with human immunodeficiency virus in Pune, India",2005,"Joshi, S N and Gopalkrishna, V and Kumar, B K and Dutta, S and Nyaynirgune, P and Thakar, M and Tripathy, S and Mehendale, S and Paranjape, R","470-475",76,,"article","Journal of Medical Virology"
"id_0000798","Cervical squamous intra-epithelial changes and human papillomavirus infection in women infected with human immunodeficiency virus in Pune, India",2005,"Joshi, S N and Gopalkrishna, V and Kumar, B K and Dutta, S and Nyaynirgune, P and Thakar, M and Tripathy, S and Mehendale, S and Paranjape, R","470-475",76,,"article","Journal of Medical Virology"
"id_0000799","European guidelines for clinical management of abnormal cervical cytology, Part 2",2009,"Jordan, J and Martin-Hirsch, P and Arbyn, M and Schenck, U and Baldauf, J.-J. and Da, Silva D and Anttila, A and Nieminen, P and Prendiville, W","5-16",20,,"article","Cytopathology"
"id_0000800","European guidelines for clinical management of abnormal cervical cytology, part 2",2009,"Jordan, J and Martin-Hirsch, P and Arbyn, M and Schenck, U and Baldauf, J J and Da, Silva D and Anttila, A and Nieminen, P and Prendiville, W","5-16",20,,"article","Cytopathology"
"id_0000801","European guidelines for quality assurance in cervical cancer screening: Recommendations for clinical management of abnormal cervical cytology, part 1",2008,"Jordan, J and Arbyn, M and Martin-Hirsch, P and Schenck, U and Baldauf, J.-J. and Da, Silva D and Anttila, A and Nieminen, P and Prendiville, W","342-354",19,,"article","Cytopathology"
"id_0000802","European guidelines for quality assurance in cervical cancer screening: recommendations for clinical management of abnormal cervical cytology, part 1",2008,"Jordan, J and Arbyn, M and Martin-Hirsch, P and Schenck, U and Baldauf, J J and Da, Silva D and Anttila, A and Nieminen, P and Prendiville, W","342-354",19,,"article","Cytopathology"
"id_0000803","Human Papillomavirus genotype testing combined with cytology as a 'test of cure' post treatment: The importance of a persistent viral infection",2011,"Jones, J and Saleem, A and Rai, N and Shylasree, T S and Ashman, S and Gregory, K and Powell, N and Tristram, A and Fiander, A and Hibbitts, S","88-92",52,,"article","Journal of Clinical Virology"
"id_0000804","Human Papillomavirus genotype testing combined with cytology as a 'test of cure' post treatment: the importance of a persistent viral infection",2011,"Jones, J and Saleem, A and Rai, N and Shylasree, T S and Ashman, S and Gregory, K and Powell, N and Tristram, A and Fiander, A and Hibbitts, S","88-92",52,,"article","Journal of Clinical Virology"
